age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,date_birth,salary,remote_work,iter_hourly_rate,iter_total_working_years,iter_monthly_income,iter_salary,knn_hourly_rate,knn_total_working_years,knn_monthly_income,knn_salary
31,yes,travel_frequently,290.04,research_&_development,2,3,life_sciences,1056,Medium,female,36.252468911414866,high,entry_level,laboratory_technician,very_high,NA,2575.5564938245498,6090.75,6,no,13,"3,0",high,part_time,1,7.0,2,very_low,2,2,2,1992,28111.13,yes,83.042301980198,7.0,5697.60022687609,28111.13,83.042301980198,7.0,5697.60022687609,28111.13
48,no,NA,566.02,sales,7,3,marketing,1057,High,female,81.02895728909735,high,intermediate,sales_executive,low,divorced,4571.67,11886.33,4,no,11,"3,0",low,part_time,3,11.448590135269539,3,good,2,2,2,1975,62829.512932427904,no,83.042301980198,11.318933823529411,4571.67,65245.87531343283,83.042301980198,11.318933823529411,4571.67,65245.87531343283
34,yes,NA,290.04,NA,9,4,NA,1058,Low,male,37.46236752971595,high,entry_level,human_resources,high,married,2342.59,6090.75,1,no,15,"3,0",very_high,part_time,0,2.0,0,good,2,2,2,1989,29049.401962319287,no,83.042301980198,2.0,2342.59,65245.87531343283,83.042301980198,2.0,2342.59,65245.87531343283
44,no,NA,326.24,NA,5,3,life_sciences,1059,High,female,58.42482492012997,medium,entry_level,laboratory_technician,high,single,2635.0,6851.0,3,no,14,"3,0",very_high,part_time,0,7.0,5,good,5,0,3,1979,45302.998242311325,no,83.042301980198,7.0,2635.0,65245.87531343283,83.042301980198,7.0,2635.0,65245.87531343283
49,no,travel_rarely,686.21,research_&_development,5,4,NA,1060,Low,female,85.77601304241722,high,intermediate,healthcare_representative,high,married,5542.5,14410.5,2,no,14,"3,0",medium,full_time,1,20.0,0,low,3,1,2,1974,66510.0,yes,83.042301980198,20.0,5542.5,66510.0,83.042301980198,20.0,5542.5,66510.0
44,no,NA,352.86,NA,20,3,life_sciences,1061,Very High,female,44.11,high,entry_level,research_scientist,medium,NA,2850.0,7410.0,1,no,13,"3,0",high,full_time,0,6.0,3,low,5,1,3,1979,34200.0,no,44.11,6.0,2850.0,34200.0,44.11,6.0,2850.0,34200.0
28,yes,NA,300.13,NA,1,3,NA,1062,Low,female,37.514840915190106,high,entry_level,sales_representative,high,married,2424.17,6302.83,3,no,15,"3,0",very_high,full_time,1,5.0,3,excellent,3,1,2,1995,29090.0,no,83.042301980198,5.0,2424.17,29090.0,83.042301980198,5.0,2424.17,29090.0
44,no,travel_frequently,1032.49,research_&_development,2,1,NA,1063,Medium,female,109.98403934962077,high,senior,manufacturing_director,high,single,8339.32,21682.23,5,no,18,"3,0",medium,part_time,0,16.0,2,low,2,2,2,1979,85280.37494753025,yes,83.042301980198,16.0,8339.32,65245.87531343283,83.042301980198,16.0,8339.32,65245.87531343283
55,no,travel_rarely,556.26,NA,4,4,life_sciences,1064,Very High,female,69.53047822231876,high,intermediate,healthcare_representative,high,married,4492.84,11681.39,0,no,16,"3,0",medium,part_time,0,4.0,2,good,3,1,2,1968,53914.11,yes,83.042301980198,4.0,4492.84,53914.11,83.042301980198,4.0,4492.84,53914.11
28,no,travel_frequently,505.35,NA,7,3,life_sciences,1065,High,female,63.16699030793713,high,intermediate,sales_executive,low,single,4081.67,10612.33,0,no,14,"3,0",very_high,part_time,0,5.0,5,good,4,1,3,1995,48980.0,yes,83.042301980198,5.0,4081.67,48980.0,83.042301980198,5.0,4081.67,48980.0
49,no,travel_rarely,556.26,NA,45,2,medical,1066,NA,male,69.53,medium,intermediate,laboratory_technician,low,married,4758.584824067207,11681.39,4,no,25,"4,0",low,part_time,1,10.0,3,good,3,1,2,1974,53914.11,yes,69.53,10.0,5697.60022687609,53914.11,69.53,10.0,5697.60022687609,53914.11
29,no,travel_frequently,328.1,NA,2,1,life_sciences,1067,Very High,male,41.01,high,entry_level,laboratory_technician,medium,NA,2650.0,6890.0,0,no,13,"3,0",high,full_time,3,6.781886925783306,3,good,3,0,2,1994,31800.0,no,41.01,11.318933823529411,2650.0,31800.0,41.01,11.318933823529411,2650.0,31800.0
32,no,NA,1160.1,NA,10,3,NA,1068,High,female,145.01,high,senior,manager,very_high,NA,9710.114770899416,24362.0,2,no,25,"3,0",medium,full_time,0,10.0,5,excellent,5,0,0,1991,112440.0,yes,145.01,10.0,5697.60022687609,112440.0,145.01,10.0,5697.60022687609,112440.0
31,yes,travel_frequently,290.04,NA,3,3,life_sciences,1069,Very High,male,36.25,high,entry_level,research_scientist,high,NA,2575.5564935553025,6090.75,1,no,12,"3,0",low,part_time,0,7.0,2,good,7,7,7,1992,28111.13,yes,36.25,7.0,5697.60022687609,28111.13,36.25,7.0,5697.60022687609,28111.13
40,no,NA,419.82,NA,43,2,life_sciences,1070,Very High,female,64.47944823618627,high,intermediate,healthcare_representative,very_high,divorced,3390.83,8816.17,3,no,18,"3,0",high,part_time,0,8.0,2,good,2,2,2,1983,49997.56194292989,no,83.042301980198,8.0,3390.83,65245.87531343283,83.042301980198,8.0,3390.83,65245.87531343283
36,no,travel_rarely,290.04,NA,2,4,life_sciences,1071,High,female,36.25246710761656,high,entry_level,sales_representative,very_high,NA,2342.59,6090.75,3,yes,21,"4,0",very_high,part_time,0,7.0,3,low,3,1,2,1987,28111.13,no,83.042301980198,7.0,2342.59,28111.13,83.042301980198,7.0,2342.59,28111.13
33,no,NA,659.49,NA,8,4,life_sciences,1072,Low,female,82.44,high,intermediate,sales_executive,low,NA,5326.67,13849.33,2,no,13,"3,0",very_high,full_time,1,11.348996498644318,6,very_low,2,2,2,1990,63920.0,no,82.44,11.318933823529411,5326.67,63920.0,82.44,11.318933823529411,5326.67,63920.0
30,no,NA,1032.49,sales,14,4,NA,1073,NA,female,81.72975243438182,high,senior,sales_executive,medium,married,8339.32,21682.23,3,no,12,"3,0",medium,part_time,1,9.0,3,good,4,1,3,1993,63372.94045793263,yes,83.042301980198,9.0,8339.32,65245.87531343283,83.042301980198,9.0,8339.32,65245.87531343283
38,yes,travel_rarely,500.91,NA,2,3,medical,1074,High,female,79.62480457286402,high,intermediate,manufacturing_director,medium,married,4045.83,10519.17,4,no,11,"3,0",low,part_time,2,11.460620015339542,2,good,5,1,4,1985,61740.77221371012,no,83.042301980198,11.318933823529411,4045.83,65245.87531343283,83.042301980198,11.318933823529411,4045.83,65245.87531343283
48,no,travel_rarely,290.04,research_&_development,15,4,NA,1075,High,male,36.252439022070284,high,entry_level,research_scientist,low,married,2342.59,6090.75,8,no,12,"3,0",very_high,part_time,1,6.257371767504139,3,low,8,7,6,1975,28111.13,yes,83.042301980198,11.318933823529411,2342.59,28111.13,83.042301980198,11.318933823529411,2342.59,28111.13
34,no,NA,556.26,research_&_development,1,4,NA,1076,Medium,female,69.53070234868028,high,intermediate,research_scientist,very_high,NA,4492.84,11681.39,9,no,17,"3,0",medium,part_time,1,9.92627118801342,3,low,2,2,1,1989,53914.11,yes,83.042301980198,11.318933823529411,4492.84,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11
38,no,travel_rarely,556.26,NA,16,3,life_sciences,1077,Medium,male,69.53062949879897,high,intermediate,sales_executive,medium,single,4492.84,11681.39,2,no,12,"3,0",medium,part_time,0,8.0,5,excellent,3,1,2,1985,53914.11,no,83.042301980198,8.0,4492.84,53914.11,83.042301980198,8.0,4492.84,53914.11
35,no,travel_rarely,556.26,NA,10,4,NA,1078,Low,male,69.53,high,intermediate,healthcare_representative,high,single,4492.84,11681.39,3,yes,16,"3,0",high,part_time,0,9.926271187824199,4,good,5,0,4,1988,53914.11,yes,69.53,11.318933823529411,4492.84,53914.11,69.53,11.318933823529411,4492.84,53914.11
23,no,NA,290.04,NA,10,3,NA,1079,Very High,female,45.53502093406992,very_high,entry_level,research_scientist,high,married,2342.59,6090.75,2,no,16,"3,0",very_high,part_time,1,4.0,2,good,2,2,2,2000,35308.66895934717,yes,83.042301980198,4.0,2342.59,65245.87531343283,83.042301980198,4.0,2342.59,65245.87531343283
36,no,NA,556.26,NA,6,4,NA,1080,Low,female,69.53066937553567,very_high,intermediate,laboratory_technician,low,NA,4758.5879695490685,11681.39,3,yes,13,"3,0",very_high,part_time,1,9.0,3,good,3,0,2,1987,53914.11,no,83.042301980198,9.0,5697.60022687609,53914.11,83.042301980198,9.0,5697.60022687609,53914.11
34,no,travel_frequently,556.26,NA,36,4,NA,1081,NA,female,69.53,medium,intermediate,healthcare_representative,high,NA,4758.591114884941,11681.39,1,no,14,"3,0",medium,part_time,1,8.0,3,low,8,7,7,1989,53914.11,no,69.53,8.0,5697.60022687609,53914.11,69.53,8.0,5697.60022687609,53914.11
22,no,non_travel,290.04,NA,26,2,other,1082,Medium,male,45.53502093406992,medium,entry_level,research_scientist,high,married,2342.59,6090.75,1,no,14,"3,0",medium,part_time,0,4.0,2,low,4,1,3,2001,35308.66895934717,yes,83.042301980198,4.0,2342.59,65245.87531343283,83.042301980198,4.0,2342.59,65245.87531343283
32,no,NA,341.71,NA,5,4,NA,1083,Medium,male,42.71,very_high,entry_level,research_scientist,very_high,married,2760.0,7176.0,3,no,17,"3,0",very_high,full_time,2,6.0,3,good,3,0,2,1991,33120.0,yes,42.71,6.0,2760.0,33120.0,42.71,6.0,2760.0,33120.0
31,no,travel_frequently,556.26,NA,2,4,NA,1084,Very High,female,80.81845721565169,high,intermediate,sales_executive,low,single,4492.84,11681.39,7,no,13,"3,0",very_high,part_time,0,11.450393564917187,3,good,5,0,3,1992,62666.29706665786,no,83.042301980198,11.318933823529411,4492.84,65245.87531343283,83.042301980198,11.318933823529411,4492.84,65245.87531343283
36,no,travel_rarely,556.26,NA,12,4,life_sciences,1085,High,male,69.53059167967892,high,intermediate,manufacturing_director,high,married,4492.84,11681.39,9,yes,12,"3,0",medium,part_time,2,7.0,2,good,3,1,1,1987,53914.11,yes,83.042301980198,7.0,4492.84,53914.11,83.042301980198,7.0,4492.84,53914.11
21,no,NA,321.6,NA,19,1,medical,1086,High,female,40.2,high,entry_level,research_scientist,very_high,single,2834.3506472662525,6753.5,1,no,18,"3,0",high,full_time,0,6.601491122671607,2,good,2,2,2,2002,31170.0,no,40.2,11.318933823529411,5697.60022687609,31170.0,40.2,11.318933823529411,5697.60022687609,31170.0
47,no,NA,1973.98,NA,26,4,NA,1087,Very High,male,246.74979605877175,high,executive,manager,high,married,15943.72,41453.67,3,no,11,"3,0",high,full_time,1,27.0,2,good,5,1,0,1976,191324.62,no,83.042301980198,27.0,15943.72,191324.62,83.042301980198,27.0,15943.72,191324.62
39,no,NA,556.26,NA,4,3,medical,1088,Low,male,69.53070234868028,high,intermediate,manufacturing_director,high,NA,4492.84,11681.39,0,no,13,"3,0",very_high,part_time,0,9.92627118801342,2,very_low,9,3,8,1984,53914.11,yes,83.042301980198,11.318933823529411,4492.84,53914.11,83.042301980198,11.318933823529411,4492.84,53914.11
40,no,NA,1032.49,NA,16,3,NA,1089,High,male,129.06067011284844,high,senior,manufacturing_director,very_high,NA,8339.32,21682.23,6,no,15,"3,0",very_high,part_time,0,18.0,2,low,4,3,3,1983,100071.84,yes,83.042301980198,18.0,8339.32,100071.84,83.042301980198,18.0,8339.32,100071.84
48,no,travel_frequently,1568.46,NA,4,5,NA,1090,High,female,196.05847446014883,medium,manager,manager,very_high,NA,13058.701644210789,32937.67,2,no,25,"4,0",medium,full_time,1,23.726168428414965,3,good,2,2,2,1975,152020.0,yes,83.042301980198,11.318933823529411,5697.60022687609,152020.0,83.042301980198,11.318933823529411,5697.60022687609,152020.0
35,yes,NA,556.26,NA,10,2,medical,1091,Low,female,69.53070055266093,low,intermediate,sales_executive,very_high,NA,4758.585380548165,11681.39,6,yes,14,"3,0",very_high,part_time,2,9.824375217388116,2,low,2,2,2,1988,53914.11,no,83.042301980198,11.318933823529411,5697.60022687609,53914.11,83.042301980198,11.318933823529411,5697.60022687609,53914.11
27,no,travel_rarely,290.04,research_&_development,8,3,medical,1092,Medium,male,36.25239146937646,very_high,entry_level,research_scientist,high,NA,2342.59,6090.75,7,no,17,"3,0",low,part_time,0,5.0,0,good,3,0,2,1996,28111.13,no,83.042301980198,5.0,2342.59,28111.13,83.042301980198,5.0,2342.59,28111.13
27,no,NA,266.19,NA,2,3,medical,1093,Very High,female,33.271760328261244,high,entry_level,research_scientist,very_high,single,2150.0,5590.0,2,no,13,"3,0",high,part_time,0,5.928752894077654,0,low,4,1,2,1996,25800.0,yes,83.042301980198,11.318933823529411,2150.0,25800.0,83.042301980198,11.318933823529411,2150.0,25800.0
40,yes,travel_rarely,223.48,NA,7,3,NA,1094,Low,female,27.932552887179305,high,entry_level,laboratory_technician,low,NA,1805.0,4693.0,3,yes,14,"3,0",medium,part_time,0,10.0,3,very_low,4,0,3,1983,21660.0,yes,83.042301980198,10.0,1805.0,21660.0,83.042301980198,10.0,1805.0,21660.0
29,no,NA,556.26,NA,10,3,NA,1095,High,female,69.53,medium,intermediate,sales_executive,high,single,4492.84,11681.39,9,no,11,"3,0",high,part_time,0,9.926271187824199,2,good,5,1,4,1994,53914.11,yes,69.53,11.318933823529411,4492.84,53914.11,69.53,11.318933823529411,4492.84,53914.11
36,no,NA,1032.49,NA,5,4,life_sciences,1096,Medium,male,129.06033225251912,high,senior,healthcare_representative,low,married,8663.72093510107,21682.23,4,no,12,"3,0",high,part_time,2,9.0,6,good,3,0,2,1987,100071.84,yes,83.042301980198,9.0,5697.60022687609,100071.84,83.042301980198,9.0,5697.60022687609,100071.84
49,no,travel_rarely,1582.77,NA,22,4,other,1097,Low,male,197.8475005732214,high,manager,research_director,medium,married,12783.92,33238.2,3,no,16,"3,0",medium,full_time,2,27.0,2,good,4,1,2,1974,153407.07,yes,83.042301980198,27.0,12783.92,153407.07,83.042301980198,27.0,12783.92,153407.07
20,no,travel_rarely,290.04,NA,13,3,medical,1098,High,male,36.25227801201631,high,entry_level,sales_representative,high,single,2342.59,6090.75,1,no,19,"3,0",low,part_time,0,2.0,3,good,2,2,2,2003,28111.13,yes,83.042301980198,2.0,2342.59,28111.13,83.042301980198,2.0,2342.59,28111.13
36,no,non_travel,451.29,research_&_development,1,4,NA,1099,Very High,male,56.40892017013896,medium,intermediate,manufacturing_director,high,NA,3645.0,9477.0,0,no,15,"3,0",high,part_time,0,4.0,6,good,3,1,2,1987,43740.0,yes,83.042301980198,4.0,3645.0,43740.0,83.042301980198,4.0,3645.0,43740.0
33,no,travel_rarely,567.98,NA,2,4,NA,1100,Very High,female,70.99551212974502,high,intermediate,sales_executive,very_high,NA,4587.5,11927.5,1,no,14,"3,0",high,full_time,2,6.0,5,good,6,0,4,1990,55050.0,yes,83.042301980198,6.0,4587.5,55050.0,83.042301980198,6.0,4587.5,55050.0
49,no,NA,266.91,NA,16,3,medical,1101,Very High,male,97.50856190409704,high,entry_level,laboratory_technician,low,divorced,2155.83,5605.17,4,no,16,"3,0",medium,part_time,1,17.0,2,low,2,2,2,1974,75607.2217672779,yes,83.042301980198,17.0,2155.83,65245.87531343283,83.042301980198,17.0,2155.83,65245.87531343283
47,no,travel_rarely,1647.9,NA,2,4,life_sciences,1102,Medium,male,205.98936723541019,very_high,manager,manager,medium,NA,13310.0,34606.0,6,no,14,"3,0",high,full_time,3,29.0,2,good,3,1,2,1976,159720.0,yes,83.042301980198,29.0,13310.0,159720.0,83.042301980198,29.0,13310.0,159720.0
20,no,travel_rarely,290.04,NA,9,1,NA,1103,Very High,female,75.07663579073002,high,entry_level,sales_representative,low,NA,2342.59,6090.75,1,no,11,"3,0",low,part_time,0,11.499585808984802,3,good,2,0,2,2003,58214.2494277887,yes,83.042301980198,11.318933823529411,2342.59,65245.87531343283,83.042301980198,11.318933823529411,2342.59,65245.87531343283
36,no,travel_rarely,556.26,NA,26,4,NA,1104,Low,female,69.53070719463136,high,intermediate,healthcare_representative,high,married,4758.584824144332,11681.39,6,no,14,"3,0",medium,part_time,2,10.0,2,low,3,0,2,1987,53914.11,no,83.042301980198,10.0,5697.60022687609,53914.11,83.042301980198,10.0,5697.60022687609,53914.11
44,no,travel_rarely,290.04,human_resources,1,3,NA,1105,High,male,36.25,high,entry_level,human_resources,very_high,NA,2575.5533481464354,6090.75,4,yes,18,"3,0",low,part_time,3,8.0,2,good,2,2,2,1979,28111.13,no,36.25,8.0,5697.60022687609,28111.13,36.25,8.0,5697.60022687609,28111.13
55,no,NA,290.04,NA,12,3,technical_degree,1106,NA,female,36.25250492673661,medium,entry_level,research_scientist,medium,divorced,2342.59,6090.75,5,no,12,"3,0",very_high,part_time,1,8.0,1,good,4,1,2,1968,28111.13,yes,83.042301980198,8.0,2342.59,28111.13,83.042301980198,8.0,2342.59,28111.13
23,yes,NA,290.04,NA,7,3,life_sciences,1107,High,female,36.25,high,entry_level,sales_representative,very_high,divorced,2342.59,6090.75,1,yes,21,"4,0",medium,part_time,1,3.0,2,good,3,0,2,2000,28111.13,no,36.25,3.0,2342.59,28111.13,36.25,3.0,2342.59,28111.13
26,no,NA,237.82,NA,17,4,NA,1108,Very High,female,29.73,low,entry_level,laboratory_technician,high,NA,2147.369009756413,4994.17,1,no,15,"3,0",high,part_time,3,5.4508715170150115,3,excellent,3,0,2,1997,23050.0,yes,29.73,11.318933823529411,5697.60022687609,23050.0,29.73,11.318933823529411,5697.60022687609,23050.0
32,no,travel_frequently,354.2,NA,10,3,NA,1109,Low,female,76.4604941956836,high,entry_level,research_scientist,high,married,2860.83,7438.17,6,no,13,"3,0",low,part_time,1,11.487729797560272,3,low,5,1,3,1991,59287.25450550877,yes,83.042301980198,11.318933823529411,2860.83,65245.87531343283,83.042301980198,11.318933823529411,2860.83,65245.87531343283
31,no,NA,358.74,NA,2,4,life_sciences,1110,Medium,female,44.84037941557158,high,entry_level,laboratory_technician,high,married,2897.5,7533.5,1,no,14,"3,0",very_high,full_time,1,6.0,2,excellent,5,0,3,1992,34770.0,no,83.042301980198,6.0,2897.5,34770.0,83.042301980198,6.0,2897.5,34770.0
41,no,non_travel,556.26,human_resources,4,3,human_resources,1111,High,female,80.81845721565169,low,intermediate,human_resources,medium,married,4492.84,11681.39,6,no,19,"3,0",medium,part_time,1,11.450393564917187,4,good,3,1,2,1982,62666.29706665786,no,83.042301980198,11.318933823529411,4492.84,65245.87531343283,83.042301980198,11.318933823529411,4492.84,65245.87531343283
24,no,travel_rarely,403.1,NA,29,1,medical,1112,Medium,female,50.39,high,entry_level,laboratory_technician,low,NA,3255.83,8465.17,1,no,13,"3,0",medium,full_time,3,6.0,2,excellent,6,1,2,1999,39070.0,yes,50.39,6.0,3255.83,39070.0,50.39,6.0,3255.83,39070.0
36,yes,NA,556.26,NA,13,5,marketing,1113,Medium,female,69.53,medium,intermediate,sales_executive,low,NA,4492.84,11681.39,5,yes,13,"3,0",medium,part_time,3,16.0,3,good,2,2,2,1987,53914.11,yes,69.53,16.0,4492.84,53914.11,69.53,16.0,4492.84,53914.11
23,no,NA,290.04,NA,4,1,NA,1114,High,male,36.252315831136364,high,entry_level,laboratory_technician,medium,single,2342.59,6090.75,1,no,13,"3,0",high,part_time,0,3.0,3,very_low,3,1,2,2000,28111.13,no,83.042301980198,3.0,2342.59,28111.13,83.042301980198,3.0,2342.59,28111.13
24,no,NA,290.04,NA,35,3,medical,1115,NA,female,36.252315831136364,high,entry_level,human_resources,very_high,married,2342.59,6090.75,0,no,14,"3,0",very_high,part_time,1,3.0,2,good,2,2,1,1999,28111.13,no,83.042301980198,3.0,2342.59,28111.13,83.042301980198,3.0,2342.59,28111.13
30,yes,travel_frequently,290.04,NA,42,3,NA,1116,High,male,75.07663579073002,medium,entry_level,human_resources,very_high,divorced,2342.59,6090.75,6,no,11,"3,0",high,part_time,1,11.499585808984802,0,low,4,1,2,1993,58214.2494277887,no,83.042301980198,11.318933823529411,2342.59,65245.87531343283,83.042301980198,11.318933823529411,2342.59,65245.87531343283
31,no,NA,556.26,NA,5,3,NA,1117,Low,female,59.34949762407549,high,intermediate,sales_executive,high,NA,4492.84,11681.39,1,no,19,"3,0",high,part_time,1,6.0,3,good,5,0,2,1992,46019.98359549428,yes,83.042301980198,6.0,4492.84,65245.87531343283,83.042301980198,6.0,4492.84,65245.87531343283
27,no,NA,355.44,NA,48,3,NA,1118,NA,male,44.43,high,entry_level,research_scientist,very_high,NA,2870.83,7464.17,1,no,11,"3,0",high,full_time,0,6.0,5,low,6,1,4,1996,34450.0,no,44.43,6.0,2870.83,34450.0,44.43,6.0,2870.83,34450.0
29,yes,travel_rarely,284.76,NA,9,3,NA,1119,Medium,male,35.6,low,entry_level,sales_representative,medium,single,2300.0,5980.0,1,no,13,"3,0",high,part_time,0,2.0,3,good,2,2,2,1994,27600.0,yes,35.6,2.0,2300.0,27600.0,35.6,2.0,2300.0,27600.0
29,no,NA,649.38,NA,1,3,NA,1120,Very High,female,81.17,very_high,intermediate,healthcare_representative,high,NA,5245.0,13637.0,8,yes,12,"3,0",very_high,full_time,0,10.0,5,excellent,3,0,2,1994,62940.0,no,81.17,10.0,5245.0,62940.0,81.17,10.0,5245.0,62940.0
53,no,NA,1582.77,NA,31,4,NA,1121,Low,male,197.84750360932802,medium,manager,manufacturing_director,high,married,13176.04317393153,33238.2,4,yes,20,"4,0",very_high,full_time,3,27.0,2,low,3,0,2,1970,153407.07,yes,83.042301980198,27.0,5697.60022687609,153407.07,83.042301980198,27.0,5697.60022687609,153407.07
