,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
932,44,No,non-travel,382.57142857142856,,24,3,,1,933,1,0,47.82142857142857,1,1, lAboRATOrY tEChNiCiaN ,3,Single,,"8034,00$",2,,,14,"3,0",3,Full Time,0,"9,0",5,"3,0",5,,1,4,,1979,"37080,00$",,,0
933,47,No,travel_frequently,1420.7142857142858,,3,3,,1,934,4,1,,3,4, salES execUTiVe ,3,Divorced,"11475,00$","29835,00$",9,Y,Yes,12,"3,0",4,Full Time,2,"28,0",2,"2,0",22,,11,13,"11475,00$",1976,"137700,00$",,,Yes
934,42,Yes,,290.03550973654063,,19,3,,1,935,3,0,,4,1, resEarcH SCienTiSt ,3,Divorced,"2342,59$","6090,75$",6,,,12,"3,0",4,Part Time,0,,2,"3,0",2,,2,2,"2342,59$",1981,"28111,13$",,,1
935,43,No,travel_frequently,556.2566609977324,,15,3,Life Sciences,1,936,4,0,,2,2, sAleS ExeCUTIVE ,4,Married,"4492,84$","11681,39$",3,Y,,18,,3,Part Time,1,"7,0",5,"3,0",2,,2,2,"4492,84$",1980,"53914,11$",,,True
936,40,No,,290.03550973654063,,2,1,,1,937,4,1,,2,1, resEarcH sCiENTiST ,4,Single,"2342,59$","6090,75$",0,,,20,"4,0",4,Part Time,0,"5,0",2,"2,0",4,,2,3,"2342,59$",1983,"28111,13$",,,0
937,29,No,,236.9920634920635, Sales ,10,3,,1,938,4,0,,3,1, SaLes rePrESENTaTivE ,2,,"1914,17$","4976,83$",1,Y,No,14,"3,0",4,,2,,2,"3,0",2,,2,2,"1914,17$",1994,, SaLes rePrESENTaTivE  -  Sales ,,0
938,53,No,,252.7777777777778,,6,3,,1,939,4,0,,3,2, laboraToRy tECHniCIaN ,4,Single,"2041,67$","5308,33$",2,Y,,17,"3,0",4,Part Time,0,"19,0",4,"3,0",2,,2,2,"2041,67$",1970,"24500,00$",,,False
939,23,No,travel_rarely,290.03550973654063, Research & Development ,-12,1,Medical,1,940,1,0,,4,1, rESEaRch sCientISt ,3,Single,"2342,59$","6090,75$",1,Y,,18,"3,0",4,Part Time,0,,3,"3,0",2,,0,2,"2342,59$",2000,"28111,13$", rESEaRch sCientISt  -  Research & Development ,,0
940,55,Yes,,1973.9841269841268,,2,3,Medical,1,941,4,0,,3,5, mANAgER ,1,,"15943,72$","41453,67$",5,,Yes,13,"3,0",4,,1,"24,0",2,"3,0",5,,1,4,"15943,72$",1968,,,,False
941,26,No,travel_frequently,290.03550973654063,,1,2,Life Sciences,1,942,1,1,36.25443871706758,1,1, lABoRatory teCHNiCiaN ,4,,"2342,59$","6090,75$",3,,No,14,"3,0",1,Part Time,1,,2,"3,0",2,,2,0,"2342,59$",1997,"28111,13$",,,1
942,34,No,travel_rarely,290.03550973654063,,1,4,,1,943,2,1,,4,1, REseARCh SCiEntiST ,4,Single,"2342,59$","6090,75$",2,,No,16,"3,0",3,,0,,2,"3,0",4,,1,3,"2342,59$",1989,,,,False
943,27,No,,447.984126984127,,8,1,Marketing,1,944,3,0,,3,2, saLes eXECutIve ,4,Married,"3618,33$","9407,67$",0,Y,,19,"3,0",2,Part Time,1,"5,0",3,"3,0",4,,1,1,"3618,33$",1996,"43420,00$",,,Yes
944,35,No,travel_rarely,265.3650793650794,,8,4,,1,945,1,1,,3,1, SaLEs repreSentative ,4,,"2143,33$","5572,67$",1,,No,16,"3,0",2,,1,"3,0",1,"2,0",3,,0,2,"2143,33$",1988,,,,True
945,30,No,travel_rarely,290.03550973654063,,-18,3,,1,946,4,0,36.25443871706758,1,1, LAbOratory TeChNicIAn ,3,Married,"2342,59$","6090,75$",3,Y,No,21,,3,Part Time,2,"7,0",2,"3,0",2,,0,2,"2342,59$",1993,"28111,13$",,,Yes
946,34,No,,670.6349206349207,,8,2,,1,947,3,1,,3,2, SAles ExECuTIve ,1,,"5416,67$","14083,33$",5,Y,No,17,"3,0",2,,1,,1,"3,0",3,,1,2,"5416,67$",1989,,,,1
947,52,No,travel_rarely,324.8968253968254, Research & Development ,-25,4,Life Sciences,1,948,25,1,40.61210317460318,3,2, laBORatoRy TEcHnician ,3,,"2624,17$","6822,83$",8,Y,,20,"4,0",2,Part Time,1,"9,0",3,"3,0",5,,1,4,"2624,17$",1971,"31490,00$", laBORatoRy TEcHnician  -  Research & Development ,,Yes
948,33,Yes,travel_rarely,549.3015873015873,,16,3,Marketing,1,949,1,1,,3,2, SALeS eXEcuTive ,1,Single,"4436,67$","11535,33$",5,Y,,15,"3,0",3,Part Time,0,,3,"3,0",3,,0,2,"4436,67$",1990,"53240,00$",,,False
949,35,No,travel_rarely,290.03550973654063, Research & Development ,-20,4,,1,950,20,1,36.25443871706758,4,1, ReSeaRch SCIentiST ,3,Single,,"6090,75$",3,Y,No,13,"3,0",3,Part Time,0,"7,0",0,"3,0",2,,2,2,,1988,"28111,13$", ReSeaRch SCIentiST  -  Research & Development ,,False
950,28,Yes,,452.1111111111112,,2,4,,1,951,3,0,,3,1, ReSEaRcH SCIeNtIsT ,3,Single,"3651,67$","9494,33$",6,Y,No,17,"3,0",4,Full Time,0,"5,0",3,"2,0",2,,2,1,"3651,67$",1995,"43820,00$",,,1
951,36,No,travel_rarely,290.03550973654063,,13,3,Human Resources,1,952,3,0,36.25443871706758,3,1, humaN ReSOuRCes ,2,Married,"2342,59$","6090,75$",4,Y,,13,"3,0",2,Part Time,1,,2,"3,0",5,,0,4,"2342,59$",1987,"28111,13$",,,1
952,34,No,travel_frequently,263.4047619047619, Research & Development ,16,4,,1,953,3,1,32.92559523809524,2,1, RESEarch ScieNtIst ,4,Single,"2127,50$","5531,50$",1,,No,16,"3,0",3,Part Time,0,"6,0",3,"3,0",5,,1,3,"2127,50$",1989,"25530,00$", RESEarch ScieNtIst  -  Research & Development ,,True
953,34,No,,290.03550973654063,,3,2,,1,954,3,0,,3,1, humAn resourCeS ,4,,"2342,59$","6090,75$",0,,,19,"3,0",3,,1,"4,0",1,"1,0",3,,0,2,"2342,59$",1989,,,,False
954,44,No,travel_rarely,612.1349206349206,,4,3,,1,955,4,0,76.51686507936508,3,2, HeALTHcARE RePrESEnTativE ,2,Single,"4944,17$","12854,83$",9,Y,,12,"3,0",4,Full Time,0,"10,0",2,"2,0",5,,2,3,"4944,17$",1979,"59330,00$",,,Yes
955,32,No,,454.2777777777778,,13,4,Life Sciences,1,956,2,0,,3,2, sAlES eXecUtivE ,4,Divorced,,"9539,83$",2,,,11,"3,0",3,Part Time,1,"8,0",3,"2,0",5,,0,3,,1991,"44030,00$",,,True
956,53,No,,1128.1111111111113,,7,2,,1,957,1,1,141.0138888888889,2,3, sALes ExEcUtiVE ,4,Married,"9111,67$","23690,33$",7,Y,Yes,18,"3,0",4,Full Time,1,"35,0",3,"3,0",5,,0,4,"9111,67$",1970,"109340,00$",,,0
957,22,No,,556.2566609977324,,1,2,Life Sciences,1,958,4,0,,2,2, MANUfactUrING DIRECtOr ,4,,"4492,84$","11681,39$",6,,,22,"4,0",1,Part Time,2,"4,0",2,"1,0",2,,2,2,"4492,84$",2001,"53914,11$",,,0
958,44,No,travel_rarely,290.03550973654063,,8,4,Life Sciences,1,959,1,0,,4,1, LAbORaToRY TecHNICiAn ,4,,"2342,59$","6090,75$",2,,Yes,24,"4,0",3,Part Time,1,"10,0",2,"2,0",3,,0,2,"2342,59$",1979,"28111,13$",,,False
959,35,Yes,travel_frequently,208.6190476190476,,25,4,Life Sciences,1,960,4,1,,3,1, rEseArcH SCiEntist ,2,Divorced,"1685,00$","4381,00$",1,Y,,19,"3,0",1,Part Time,1,"10,0",3,"2,0",10,,7,8,"1685,00$",1988,"20220,00$",,,True
960,25,No,,439.1111111111112,,4,1,,1,961,3,0,,2,2, sAleS execUTIVE ,1,,"3546,67$","9221,33$",1,Y,No,12,"3,0",1,Part Time,0,"5,0",1,"4,0",5,,0,3,"3546,67$",1998,"42560,00$",,,0
961,49,No,travel_rarely,369.3650793650794,,1,3,Technical Degree,1,962,3,1,,3,1, ResEArch scIEntIsT ,1,,"2983,33$","7756,67$",2,,No,16,"3,0",2,,1,"7,0",2,"3,0",4,,0,2,"2983,33$",1974,,,,False
962,24,No,non-travel,290.03550973654063,,-19,1,Life Sciences,1,963,1,0,,2,1, labORatOry TEcHniCIAn ,4,,"2342,59$","6090,75$",0,,,17,"3,0",4,Part Time,0,,2,"2,0",5,,3,4,"2342,59$",1999,"28111,13$",,,False
963,38,No,travel_rarely,299.10317460317464, Sales ,9,3,Marketing,1,964,2,0,,2,1, sALeS RePresenTAtivE ,2,,"2415,83$","6281,17$",0,,,19,"3,0",4,Full Time,1,"3,0",3,"3,0",2,,1,2,"2415,83$",1985,"28990,00$", sALeS RePresenTAtivE  -  Sales ,,1
964,29,Yes,travel_rarely,290.03550973654063,,1,3,Medical,1,965,2,1,36.25443871706758,2,1, sAlES REPreSentAtiVe ,3,,"2342,59$","6090,75$",6,Y,Yes,19,"3,0",3,Part Time,3,"5,0",3,"3,0",3,,0,2,"2342,59$",1994,"28111,13$",,,0
965,43,No,travel_frequently,573.8571428571429,,1,3,Life Sciences,1,966,4,1,,3,2, hEaLtHCaRE rEPReSeNTAtIvE ,4,Married,"4635,00$","12051,00$",4,Y,,13,"3,0",2,,1,"12,0",2,"2,0",5,,2,2,"4635,00$",1980,,,,1
966,28,No,travel_rarely,556.2566609977324,,5,4,Medical,1,967,1,0,,3,2, SAlES exEcuTiVE ,4,Single,,"11681,39$",1,,,14,"3,0",2,Part Time,0,"4,0",3,"3,0",4,,0,2,,1995,"53914,11$",,,False
967,20,Yes,travel_rarely,290.03550973654063,,2,3,,1,968,3,1,36.25443871706758,2,1, SaLEs repReSEnTATiVE ,3,Single,"2342,59$","6090,75$",1,Y,,13,"3,0",4,Part Time,0,"2,0",3,"2,0",2,,0,2,"2342,59$",2003,"28111,13$",,,1
968,47,No,,290.03550973654063,,2,4,Life Sciences,1,969,4,1,,2,1, SALeS RePreSenTATiVe ,4,Single,"2342,59$","6090,75$",1,,Yes,18,"3,0",1,,0,"3,0",3,"2,0",3,,1,2,"2342,59$",1976,,,,1
969,22,Yes,travel_rarely,556.2566609977324,,3,1,Life Sciences,1,970,2,1,,3,2, mAnuFACTuRinG diReCToR ,3,Married,"4492,84$","11681,39$",0,Y,Yes,19,"3,0",1,Part Time,1,"4,0",3,"4,0",3,,0,2,"4492,84$",2001,"53914,11$",,,True
970,28,No,,245.2460317460317,,9,3,Medical,1,971,3,1,,3,1, ResEARch SCIENtIST ,3,Divorced,"1980,83$","5150,17$",5,,No,18,"3,0",2,Part Time,1,"6,0",2,"3,0",2,,2,2,"1980,83$",1995,"23770,00$",,,Yes
971,39,Yes,,248.031746031746, Research & Development ,6,3,Medical,1,972,4,0,,3,1, LABORAToRy tEchNICiAn ,1,Married,,"5208,67$",7,,,21,"4,0",4,Part Time,0,,2,"1,0",2,,2,2,,1984,"24040,00$", LABORAToRy tEchNICiAn  -  Research & Development ,,Yes
972,33,No,travel_rarely,288.7857142857143, Research & Development ,1,4,,1,973,3,0,36.098214285714285,2,1, ResEArch sCIEnTiST ,1,Single,"2332,50$","6064,50$",3,Y,,11,"3,0",2,Part Time,0,,1,"3,0",3,,0,2,"2332,50$",1990,"27990,00$", ResEArch sCIEnTiST  -  Research & Development ,,False
973,36,No,travel_rarely,290.03550973654063, Research & Development ,7,4,Other,1,974,2,0,36.25443871706758,3,1, ReSEArcH sCIeNtist ,4,Single,"2342,59$","6090,75$",2,Y,,18,"3,0",3,Part Time,0,"8,0",6,"3,0",6,,0,1,"2342,59$",1987,"28111,13$", ReSEArcH sCIeNtist  -  Research & Development ,,1
974,35,No,travel_rarely,556.2566609977324,,-48,3,,1,975,3,1,,3,2, SalES eXEcuTIvE ,3,,"4492,84$","11681,39$",1,,,16,"3,0",2,,0,"5,0",3,"3,0",5,,1,0,"4492,84$",1988,,,,Yes
975,31,Yes,,290.03550973654063,,9,2,Medical,1,976,3,0,,2,1, resEarcH ScIENTIsT ,1,Single,,"6090,75$",0,,Yes,22,"4,0",1,Part Time,0,"4,0",0,"3,0",3,,1,2,,1992,"28111,13$",,,0
976,33,No,travel_rarely,356.1587301587302,,13,1,Life Sciences,1,977,2,1,44.51984126984127,3,1, rEseaRcH scIEnTiST ,4,Single,"2876,67$","7479,33$",3,Y,,18,"3,0",1,Full Time,0,"5,0",4,"3,0",3,,0,2,"2876,67$",1990,"34520,00$",,,0
977,27,No,,290.0238095238095,,-24,4,,1,978,24,1,,3,1, LABorATORY tecHNICiaN ,2,Marreid,"2342,50$","6090,50$",9,Y,No,14,"3,0",2,Part Time,1,"4,0",2,"3,0",2,,2,2,"2342,50$",1996,"28110,00$",,,False
978,30,Yes,travel_rarely,290.03550973654063,,22,3,,1,979,1,1,36.25443871706758,3,1, rESeaRCH sCIenTisT ,3,Married,,"6090,75$",4,Y,,11,"3,0",2,Part Time,0,,2,,5,,0,1,,1993,"28111,13$",,,1
979,24,No,,451.5952380952381,,17,1,Medical,1,980,4,1,,2,2, MANuFActurING dIRectOr ,3,Divorced,"3647,50$","9483,50$",1,Y,No,15,"3,0",2,Part Time,2,"5,0",6,"3,0",4,,3,2,"3647,50$",1999,"43770,00$",,,0
980,35,Yes,travel_rarely,290.03550973654063, Research & Development ,14,4,Other,1,981,3,0,,2,1, LaBoRaTory techNICIAN ,2,Divorced,"2342,59$","6090,75$",1,Y,Yes,24,"4,0",4,Part Time,1,"5,0",2,"1,0",4,,0,2,"2342,59$",1988,"28111,13$", LaBoRaTory techNICIAN  -  Research & Development ,,0
981,30,Yes,,290.03550973654063,,5,3,,1,982,2,1,,3,1, LaBORATORY TechNiCIAn ,2,,"2342,59$","6090,75$",0,,,17,"3,0",1,Part Time,0,"4,0",3,"3,0",3,,1,2,"2342,59$",1993,"28111,13$",,,True
982,48,No,travel_rarely,437.4603174603175, Research & Development ,6,3,,1,983,1,0,,2,2, hEaLThcARE rEpresEntATiVE ,3,,"3533,33$","9186,67$",2,Y,No,13,"3,0",4,,0,"19,0",0,"3,0",2,,2,2,"3533,33$",1975,, hEaLThcARE rEpresEntATiVE  -  Research & Development ,,Yes
983,41,No,travel_rarely,556.2566609977324,,7,2,Medical,1,984,4,1,,3,2, MAnUFaCturinG DiReCtOR ,3,,"4492,84$","11681,39$",6,Y,,14,"3,0",2,,0,"8,0",6,"3,0",2,,2,1,"4492,84$",1982,,,,False
984,27,No,,436.1190476190477, Research & Development ,2,4,,1,985,1,1,,3,2, mANufActuRIng DirECTOR ,4,,"3522,50$","9158,50$",0,Y,,18,"3,0",2,Part Time,1,,2,,3,,2,2,"3522,50$",1996,"42270,00$", mANufActuRIng DirECTOR  -  Research & Development ,,Yes
985,35,No,travel_rarely,404.1349206349206, Research & Development ,10,3,Other,1,986,2,0,,3,1, laBOraTOrY TecHNIcIan ,4,,"3264,17$","8486,83$",1,,No,20,"4,0",1,Full Time,1,"3,0",4,"2,0",3,,1,2,"3264,17$",1988,"39170,00$", laBOraTOrY TecHNIcIan  -  Research & Development ,,0
986,26,Yes,non-travel,512.6746031746031,,29,2,Medical,1,987,2,0,,1,2, SAleS ExeCutiVE ,1,Single,,"10766,17$",8,Y,No,18,"3,0",4,Part Time,0,,6,"3,0",2,,2,2,,1997,"49690,00$",,,Yes
987,33,No,non-travel,290.03550973654063, Sales ,8,1,Life Sciences,1,988,2,1,,2,1, sALES ReprEsentatiVE ,4,,,"6090,75$",0,Y,,19,"3,0",4,Part Time,0,,2,"2,0",2,,2,2,,1990,"28111,13$", sALES ReprEsentatiVE  -  Sales ,,False
988,26,Yes,,210.6825396825397,,2,3,Life Sciences,1,989,1,0,,3,1, rEsEaRCH SCIenTiSt ,1,Married,"1701,67$","4424,33$",6,Y,,14,"3,0",2,Part Time,1,"6,0",2,"3,0",3,,1,2,"1701,67$",1997,"20420,00$",,,1
989,38,No,travel_frequently,291.05555555555554,,3,4,,1,990,3,0,,3,1, ReseaRCH SciEntISt ,3,,"2350,83$","6112,17$",3,Y,No,16,"3,0",1,,1,"8,0",2,"3,0",2,,2,2,"2350,83$",1985,,,,False
990,46,No,,1973.9841269841268,,-47,4,Medical,1,991,47,0,,3,5, RESeArCH dIrEcTOR ,4,,,"41453,67$",9,,No,17,"3,0",4,Full Time,2,"23,0",0,"3,0",2,,2,2,,1977,"191324,62$",,,True
991,20,Yes,,290.03550973654063,,9,3,Marketing,1,992,4,1,,3,1, SALES RePrEsenTatIVE ,4,Single,"2342,59$","6090,75$",1,Y,Yes,14,"3,0",2,Part Time,0,"2,0",3,"3,0",2,,0,2,"2342,59$",2003,"28111,13$",,,1
992,30,No,,1027.309523809524,,-20,3,Other,1,993,20,0,,3,2, mAnUfACtURInG DiRECTor ,1,Marreid,"8297,50$","21573,50$",0,,,15,"3,0",3,,1,"7,0",1,"2,0",6,,0,2,"8297,50$",1993,,,,0
993,27,No,non-travel,290.03550973654063,,8,5,,1,994,1,0,,1,1, LAboRaToRY tEchNiciAN ,3,Married,"2342,59$","6090,75$",1,,,19,"3,0",4,Part Time,3,"3,0",4,,3,,1,2,"2342,59$",1996,"28111,13$",,,0
994,55,No,,1032.4872861766066,,2,1,,1,995,4,0,,3,3, MANufacTuRING DIrECtOr ,2,Married,,"21682,23$",3,,No,18,"3,0",2,Part Time,1,"23,0",4,"3,0",3,,1,2,,1968,"100071,84$",,,Yes
995,33,No,travel_rarely,1032.4872861766066,,5,3,Life Sciences,1,996,4,0,,2,3, healtHCare RePrEseNtAtIvE ,4,,"8339,32$","21682,23$",4,,No,15,"3,0",3,,1,,2,"3,0",3,,1,2,"8339,32$",1990,"100071,84$",,,1
996,28,No,,227.7063492063492,,15,2,Life Sciences,1,997,1,0,,3,1, LAbORATORy technIciAn ,3,,"1839,17$","4781,83$",1,,No,16,"3,0",4,,1,"4,0",5,"2,0",4,,2,2,"1839,17$",1995,"22070,00$",,,Yes
997,34,No,,800.2222222222223,,3,1,Life Sciences,1,998,1,0,,3,2, heaLtHcARe rePRESEntatIVe ,4,,"6463,33$","16804,67$",0,Y,No,17,"3,0",3,,0,,1,"2,0",6,,0,4,"6463,33$",1989,,,,1
998,33,Yes,,290.03550973654063,,25,3,Medical,1,999,1,0,,2,1, REseARCh SCIenTist ,2,Single,"2342,59$","6090,75$",4,,Yes,20,"4,0",2,Part Time,0,"5,0",0,"3,0",2,,2,2,"2342,59$",1990,"28111,13$",,,False
999,33,No,,556.2566609977324,,7,3,Life Sciences,1,1000,4,1,,3,2, SaleS eXeCuTIvE ,2,Married,"4492,84$","11681,39$",0,Y,No,17,"3,0",3,Part Time,1,"4,0",3,"3,0",3,,0,2,"4492,84$",1990,"53914,11$",,,0
1000,21,No,,213.57142857142856,,1,1,,1,1001,4,1,,2,1, ResEarCH scIeNtiST ,2,Single,,"4485,00$",1,Y,Yes,11,"3,0",3,Part Time,0,"2,0",6,"4,0",2,,2,2,,2002,"20700,00$",,,True
1001,31,No,travel_frequently,287.96031746031747,,20,3,,1,1002,3,0,,4,1, SALEs REPREsEntatIve ,4,Married,,"6047,17$",0,,No,12,,1,,1,"3,0",4,"3,0",2,,2,2,,1992,"27910,00$",,,1
1002,35,No,,556.2566609977324,,11,2,Marketing,1,1003,4,0,,3,2, salES eXECuTive ,4,Divorced,"4492,84$","11681,39$",1,,,11,"3,0",4,,1,"5,0",3,"3,0",5,,0,2,"4492,84$",1988,,,,Yes
1003,34,No,,556.2566609977324,,2,2,,1,1004,4,0,,3,2, mAnUfACTURing dIreCToR ,3,Single,"4492,84$","11681,39$",2,,No,11,"3,0",4,,0,,3,,3,,0,2,"4492,84$",1989,,,,1
1004,33,Yes,,848.5079365079365,,9,4,,1,1005,1,1,106.06349206349206,3,2, salEs ExeCUTIvE ,1,Single,,"17818,67$",0,,,17,"3,0",1,Full Time,0,"6,0",3,"3,0",5,,0,3,,1990,"82240,00$",,,False
1005,31,Yes,,269.2857142857143, Research & Development ,15,3,Medical,1,1006,3,0,,3,1, laBoRatoRy TEChNICiAN ,3,,,"5655,00$",1,,No,12,"3,0",3,Part Time,1,,5,"2,0",2,,2,2,,1992,"26100,00$", laBoRatoRy TEChNICiAN  -  Research & Development ,,1
1006,37,No,travel_rarely,591.2936507936508,,25,2,,1,1007,3,1,73.91170634920636,2,2, HEaltHcARE rEPReSeNtativE ,4,,"4775,83$","12417,17$",7,Y,No,13,"3,0",3,Full Time,2,"9,0",2,"3,0",6,,1,3,"4775,83$",1986,"57310,00$",,,True
1007,27,No,travel_rarely,261.96031746031747,,6,3,,1,1008,4,0,32.745039682539684,2,1, ResEARCH sCIEnTisT ,3,Married,,"5501,17$",1,Y,No,13,,3,Part Time,1,"4,0",0,"3,0",4,"2,0",2,2,,1996,"25390,00$",,,1
1008,35,No,travel_frequently,245.1428571428572,,4,4,Other,1,1009,4,0,30.642857142857142,2,1, lABORaTOry TEcHnICIaN ,4,Married,,"5148,00$",1,,,13,"3,0",2,Part Time,1,"2,0",2,"4,0",2,,2,2,,1988,"23760,00$",,,True
1009,56,No,,1973.9841269841268,,4,4,,1,1010,4,1,246.74801587301585,3,5, MAnAGEr ,1,Divorced,"15943,72$","41453,67$",4,Y,No,13,"3,0",4,Full Time,1,"28,0",2,"3,0",5,,4,2,"15943,72$",1967,"191324,62$",,,True
1010,45,No,,290.03550973654063, Research & Development ,7,3,Medical,1,1011,1,1,,3,1, ReSEarch scIeNTIsT ,3,,"2342,59$","6090,75$",4,,Yes,19,"3,0",3,Part Time,1,,2,,3,,0,2,"2342,59$",1978,"28111,13$", ReSEarch scIeNTIsT  -  Research & Development ,,1
1011,20,No,travel_rarely,290.03550973654063,,3,3,,1,1012,1,0,,2,1, lABOrAtOry tEChNician ,3,Single,"2342,59$","6090,75$",1,,,12,"3,0",1,Part Time,0,"2,0",2,"2,0",2,,1,2,"2342,59$",2003,"28111,13$",,,1
1012,50,No,travel_frequently,1582.7713464696226,,2,3,,1,1013,4,1,,3,4, mAnaGeR ,1,,"12783,92$","33238,20$",2,,No,22,"4,0",3,Full Time,1,,3,,2,,2,2,"12783,92$",1973,"153407,07$",,,True
1013,46,No,,1968.6746031746031,,15,2,Life Sciences,1,1014,4,0,,3,5, rESEArcH diReCTOr ,2,,,"41342,17$",5,Y,,11,"3,0",1,Full Time,1,"25,0",2,"3,0",4,,0,3,,1977,"190810,00$",,,Yes
1014,32,No,,283.0079365079365,,13,3,Other,1,1015,3,1,,2,1, LAboRaTory TEChNiCiaN ,2,Married,,"5943,17$",1,Y,No,20,"4,0",3,Part Time,1,"2,0",2,"3,0",2,,2,2,,1991,"27430,00$",,,1
1015,35,No,,1032.4872861766066,,8,2,,1,1016,3,1,,2,3, SalES eXEcUtive ,4,Married,"8339,32$","21682,23$",4,,,11,"3,0",2,Part Time,1,"16,0",6,"2,0",13,,4,12,"8339,32$",1988,"100071,84$",,,0
1016,29,No,,387.936507936508,,1,3,Life Sciences,1,1017,1,1,48.49206349206349,3,1, RESeARcH sCIeNTist ,4,Divorced,"3133,33$","8146,67$",1,Y,No,15,"3,0",1,Full Time,3,"3,0",5,,3,,1,2,"3133,33$",1994,"37600,00$",,,1
1017,21,Yes,travel_frequently,290.03550973654063,,10,2,,1,1018,1,1,,2,1, LaboratoRy teCHNIcian ,3,,"2342,59$","6090,75$",1,,,20,"4,0",3,,0,"2,0",2,"1,0",2,,2,2,"2342,59$",2002,,,,1
1018,34,No,travel_rarely,468.2063492063493,,2,3,Marketing,1,1019,3,1,,3,2, saLEs ExecUtive ,1,,"3781,67$","9832,33$",0,,,12,"3,0",4,Part Time,0,"4,0",3,"3,0",3,,0,2,"3781,67$",1989,"45380,00$",,,Yes
1019,28,No,,290.03550973654063,,1,4,Medical,1,1020,4,0,,3,1, LaBoRaToRy tEChniciAN ,3,Single,"2342,59$","6090,75$",0,,Yes,11,"3,0",3,Part Time,0,,2,"2,0",4,,0,2,"2342,59$",1995,"28111,13$",,,0
1020,35,No,travel_rarely,290.03550973654063,,6,1,Life Sciences,1,1021,3,0,36.25443871706758,3,1, RESEARcH sCIENTIsT ,3,Married,"2342,59$","6090,75$",0,,Yes,14,,4,Part Time,0,"4,0",3,"3,0",3,,2,2,"2342,59$",1988,"28111,13$",,,False
1021,28,No,travel_frequently,398.97619047619054,,2,3,Life Sciences,1,1022,4,0,,2,1, lAbOrATORy tEChNiciAn ,4,Married,,"8378,50$",1,,,12,"3,0",2,Full Time,1,,2,"3,0",2,,2,2,,1995,"38670,00$",,,0
1022,28,No,travel_rarely,214.60317460317464,,1,3,Technical Degree,1,1023,4,0,26.82539682539683,3,1, ResEARCH scIENTISt ,1,Single,"1733,33$","4506,67$",2,Y,,11,"3,0",2,Part Time,0,"5,0",2,"2,0",3,,1,2,"1733,33$",1995,"20800,00$",,,0
1023,25,No,,216.25396825396828, Research & Development ,1,3,Medical,1,1024,4,1,,3,1, researCh SCientIsT ,2,Single,,"4541,33$",1,Y,,18,"3,0",4,Part Time,0,,3,"2,0",2,,2,1,,1998,"20960,00$", researCh SCientIsT  -  Research & Development ,,False
1024,58,No,,290.03550973654063,,23,4,Life Sciences,1,1025,1,0,,3,1, reseARcH sCiEntiST ,3,,"2342,59$","6090,75$",1,Y,,12,"3,0",4,Part Time,2,,3,"3,0",2,,2,2,"2342,59$",1965,"28111,13$",,,1
1025,39,Yes,,402.7936507936508,,23,3,Medical,1,1026,3,0,,3,1, rEseArCh scIENtiST ,1,Single,"3253,33$","8458,67$",0,Y,,13,"3,0",1,Full Time,0,"6,0",2,"3,0",5,,0,3,"3253,33$",1984,"39040,00$",,,False
1026,30,No,travel_rarely,477.3888888888889,,6,3,Technical Degree,1,1027,1,1,,2,2, laborAtOry tEChnICiAn ,4,Married,"3855,83$","10025,17$",0,Y,No,12,"3,0",1,,1,"10,0",6,"3,0",9,,6,7,"3855,83$",1993,"46270,00$",,,True
1027,50,No,,1582.7713464696226,,-46,3,Life Sciences,1,1028,46,1,,3,4, REseaRch dIrECtor ,1,Marreid,"12783,92$","33238,20$",4,,,11,"3,0",2,Full Time,0,,2,,3,,1,2,"12783,92$",1973,"153407,07$",,,1
1028,41,No,,556.2566609977324,,10,2,Medical,1,1029,3,0,69.53208262471655,1,2, sALeS EXecuTIVe ,2,Single,,"11681,39$",1,,No,13,"3,0",1,Part Time,0,"19,0",4,"3,0",19,,11,9,,1982,"53914,11$",,,1
1029,31,Yes,,237.5079365079365,,1,3,,1,1030,4,1,,3,1, SaLES REPrEsENTAtivE ,2,,"1918,33$","4987,67$",1,,Yes,11,"3,0",1,Part Time,0,,2,"4,0",3,,2,2,"1918,33$",1992,"23020,00$",,,False
1030,44,Yes,,290.03550973654063,,3,3,Life Sciences,1,1031,1,0,,3,1, laBorATorY TeChniCiAN ,1,,"2342,59$","6090,75$",4,Y,No,12,,3,,0,"10,0",4,"4,0",3,,1,2,"2342,59$",1979,,,,Yes
1031,40,No,non-travel,290.03550973654063, Research & Development ,16,2,,1,1032,3,0,,3,1, ReseaRch scIENTisT ,3,Divorced,"2342,59$","6090,75$",9,,No,16,"3,0",2,,1,"6,0",0,"3,0",4,,0,0,"2342,59$",1983,, ReseaRch scIENTisT  -  Research & Development ,,True
